MODEL, CONNECTOR, FORM, MATCH, SCANNED, SIZE, MAKER
ASPIRE_E3_111, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_E5_421G, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_E5_471, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_E5_473G, UNKNOWN, RECTANGLE, false, false, , 
ASPIRE_E5_522G, UNKNOWN, RECTANGLE, false, true, , Acer
ASPIRE_E5_523G, UNKNOWN, RECTANGLE, false, true, , Acer
ASPIRE_E5_571, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_E5_572, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_E5_573G, UNKNOWN, RECTANGLE, false, false, , 
ASPIRE_E5_721, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_E5_772G, UNKNOWN, RECTANGLE, false, true, , Acer
ASPIRE_ES1_111, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_ES1_111M, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_ES1_511, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_ES1_572, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_F5_522_65GG, UNKNOWN, RECTANGLE, false, true, , Acer
ASPIRE_F5_573_55W1, UNKNOWN, RECTANGLE, false, true, , Asus
ASPIRE_M3_481, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_M5, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_M5_581T, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_M5_583, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_MS2377, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_NITRO_V15_VN7_593G, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_NITRO_V17_VN7_793G, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_ONE_14_Z1401, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_ONE_725, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_ONE_D255, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_P645_M, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_P648_G2, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_R3_131T, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_R5_471T, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_R5_571T, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_R7_571, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_S3_391, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_S3_951, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_S7_191, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_S7_391, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_S7_391_53314G12AWS, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_S7_391_53314G25AWS, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_S7_392_54204G12TWS, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_SWITCH_10, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_SWITCH_10_SW5_011_012, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_TIMELINEX_3830TG, UNKNOWN, SQUARE, false, true, , Acer
ASPIRE_TIMELINEX_4830TG, UNKNOWN, SQUARE, false, false, , 
ASPIRE_TIMELINEX_5830TG, UNKNOWN, SQUARE, false, true, , Acer
ASPIRE_V3_111, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_V3_37, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V3_371, CUSTOM, CUSTOM, false, true, 84.5 x 5.3 x 5.0, Acer
ASPIRE_V3_571G, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V3_574G, UNKNOWN, RECTANGLE, false, true, , Acer
ASPIRE_V5_121_C72G32NKK, UNKNOWN, UNKNOWN, false, true, , Asus
ASPIRE_V5_122, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_V5_122P, CUSTOM, CUSTOM, false, false, , 
ASPIRE_V5_131, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V5_431, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_V5_471, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V5_472, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V5_531, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_V5_551, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_V5_552, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V5_571, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V5_572, CUSTOM, CUSTOM, false, true, , Acer
ASPIRE_V5_573G, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_V5_591G, UNKNOWN, UNKNOWN, false, false, , 
ASPIRE_V7_481, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_V7_581, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_VN7_591G, UNKNOWN, UNKNOWN, false, true, , Acer
ASPIRE_VN7_791G, UNKNOWN, UNKNOWN, false, true, , Acer
AST21_1B, CUSTOM, CUSTOM, false, true, , Asus
ASTERIX22_13_3_INCH, PIN_14, RECTANGLE, false, true, , Wacom
ASUS_90_441B3100P, UNKNOWN, UNKNOWN, false, true, , Jetta
ASUS_A32_Z96, UNKNOWN, UNKNOWN, false, false, , 
ASUS_C11_ME571K, UNKNOWN, UNKNOWN, false, true, , Nexus
ASUS_VIVOBOOK_S15_S530UN_SERIES, UNKNOWN, UNKNOWN, false, true, , Asus
AT02XL, UNKNOWN, UNKNOWN, false, true, , Hp
AT100_AT105_WT310, UNKNOWN, UNKNOWN, false, false, , 
AT10LE_A, OTHER, UNKNOWN, false, false, , 
AT11FSN8R, UNKNOWN, UNKNOWN, false, true, , Fujitsu
AT15PE, UNKNOWN, UNKNOWN, false, false, , 
AT200, UNKNOWN, UNKNOWN, false, true, , Toshiba
AT300, UNKNOWN, UNKNOWN, false, true, , Toshiba
AT330, UNKNOWN, UNKNOWN, false, true, , Toshiba
AT907AA, UNKNOWN, UNKNOWN, false, false, , 
ATHENA_105, UNKNOWN, UNKNOWN, false, true, , Dexp
ATIV_BOOK_8_NP880Z5E, UNKNOWN, UNKNOWN, false, true, , Samsung
ATIV_BOOK_9_SPIN, UNKNOWN, UNKNOWN, false, false, , 
ATLAS_H131, UNKNOWN, UNKNOWN, false, true, , Dexp
ATW68CBB035964, CUSTOM, CUSTOM, false, true, , Philips
AURORA_XNOTE_S430, UNKNOWN, UNKNOWN, false, true, , Lg
AV08, UNKNOWN, UNKNOWN, false, false, , 
AVN1140, UNKNOWN, UNKNOWN, false, true, , Haier
AV_D15TS2E_WL, UNKNOWN, UNKNOWN, false, true, , Jetta
AW20, UNKNOWN, UNKNOWN, false, true, , Benq
AX, UNKNOWN, UNKNOWN, false, true, , Toshiba
AX_55A, CUSTOM, CUSTOM, false, true, , Toshiba
A_PL2NC9B_E, UNKNOWN, UNKNOWN, false, true, , Samsung
A_PN3VC6B, UNKNOWN, UNKNOWN, false, false, , 
B010, UNKNOWN, UNKNOWN, false, false, , 
B010_00, UNKNOWN, UNKNOWN, false, false, , 
B010_00_000004, UNKNOWN, UNKNOWN, false, true, , Evga
B010_00_000005, UNKNOWN, UNKNOWN, false, true, , Getak
B074CZHZ64, CUSTOM, CUSTOM, false, true, , Asus
B0P82100, UNKNOWN, UNKNOWN, false, true, , Google
B100, UNKNOWN, UNKNOWN, false, true, , Other
B100_1S2P, UNKNOWN, UNKNOWN, false, false, , 
B100_1S2P_7800, UNKNOWN, UNKNOWN, false, true, , Hasee
B105_2S1P, UNKNOWN, UNKNOWN, false, false, , 
B105_2S1P_3800, UNKNOWN, UNKNOWN, false, true, , Hasee
B11P1405, UNKNOWN, UNKNOWN, false, true, , Asus
B14Y, UNKNOWN, UNKNOWN, false, true, , Cyberpower
B153, UNKNOWN, UNKNOWN, false, true, , Av
B1_870_K0WM, UNKNOWN, UNKNOWN, false, true, , Acer
B1_ORION_4KXKSX, UNKNOWN, UNKNOWN, false, false, , 
B1_ORION_4KXKSX_01, UNKNOWN, UNKNOWN, false, true, , Panasonic
B2000, UNKNOWN, UNKNOWN, false, true, , Lg
B21N1329, CUSTOM, CUSTOM, false, true, , Asus
B21N1344, UNKNOWN, CUSTOM, false, true, , Asus
B21N1404, CUSTOM, UNKNOWN, false, true, , Asus
B21N1505, UNKNOWN, CUSTOM, false, true, , Asus
B21N1506, UNKNOWN, CUSTOM, false, true, , Asus
B300, UNKNOWN, UNKNOWN, false, false, , 
B31N1336, UNKNOWN, UNKNOWN, false, false, , 
B31N1342, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1345, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1346, UNKNOWN, UNKNOWN, false, false, , 
B31N1402, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1424, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1425, UNKNOWN, UNKNOWN, false, false, , 
B31N1427, CUSTOM, CUSTOM, false, true, , Asus
B31N1429, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1503, UNKNOWN, UNKNOWN, false, false, , 
B31N1534, UNKNOWN, UNKNOWN, false, false, , 
B31N1535, CUSTOM, CUSTOM, false, false, , 
B31N1536, UNKNOWN, UNKNOWN, false, false, , 
B31N1625, UNKNOWN, UNKNOWN, false, false, , 
B31N1629, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1631, UNKNOWN, UNKNOWN, false, false, , 
B31N1632, UNKNOWN, UNKNOWN, false, false, , 
B31N1635, UNKNOWN, UNKNOWN, false, false, , 
B31N1705_1, UNKNOWN, UNKNOWN, false, true, , Asus
B31N1707, UNKNOWN, UNKNOWN, false, true, , Acer
B31N1726, CUSTOM, CUSTOM, false, true, , Asus
B31N1902, UNKNOWN, UNKNOWN, false, true, , Asus
B40_30, CUSTOM, CUSTOM, false, false, , 
B4100M, UNKNOWN, UNKNOWN, false, false, , 
B41BN95, UNKNOWN, UNKNOWN, false, false, , 
B41N1304, UNKNOWN, UNKNOWN, false, true, , Asus
B41N1327, UNKNOWN, UNKNOWN, false, true, , Asus
B41N1341, UNKNOWN, UNKNOWN, false, false, , 
B41N1526, UNKNOWN, UNKNOWN, false, false, , 
B41N1532, UNKNOWN, UNKNOWN, false, true, , Asus
B41N1711, UNKNOWN, UNKNOWN, false, true, , Asus
B41N1827, CUSTOM, CUSTOM, false, true, , Asus
B450_SERIES, CUSTOM, CUSTOM, false, true, , Lenovo
B490SA, UNKNOWN, UNKNOWN, false, true, , Lenovo
B509II, UNKNOWN, UNKNOWN, false, false, , 
B50_30, CUSTOM, CUSTOM, false, true, 32.1 x 21.3 x 7.0, Lenovo
B50_50_B71_80, UNKNOWN, UNKNOWN, false, false, , 
B50_FHD, UNKNOWN, UNKNOWN, false, true, , Simplo
B53, UNKNOWN, UNKNOWN, false, true, , Asus
B6M23EA, UNKNOWN, UNKNOWN, false, true, , Hp
B70_80, UNKNOWN, UNKNOWN, false, true, , Lenovo
B713, UNKNOWN, UNKNOWN, false, true, , Schenker
BA06XL, CUSTOM, CUSTOM, false, true, , Hp
BA43_00315A_BA43_00315A, UNKNOWN, RECTANGLE, false, false, 85.0 x 8.0 x 0.0, 
BA43_00349A, CUSTOM, UNKNOWN, false, true, , Samsung
BA43_00355A, OTHER, RECTANGLE, false, true, , Samsung
BA43_00358A, UNKNOWN, UNKNOWN, false, true, , Samsung
BA860000, UNKNOWN, UNKNOWN, false, true, , Getak
BACK_UP, UNKNOWN, UNKNOWN, false, true, , Dell
BAHL00L65, UNKNOWN, UNKNOWN, false, false, , 
BAT, CUSTOM, CUSTOM, false, false, , 
BAT0016, UNKNOWN, UNKNOWN, false, true, , Gateway
BAT1010, PIN_7, SQUARE, false, true, , Acer
BAT1012, UNKNOWN, UNKNOWN, false, false, , 
BAT1S1P, UNKNOWN, UNKNOWN, false, true, , Ibm
BAT2794, UNKNOWN, UNKNOWN, false, true, , Clevo
BAT2794_BAT2794, UNKNOWN, UNKNOWN, false, false, , 
BATACR10L12, UNKNOWN, UNKNOWN, false, true, , Compal
BATAL30L61, UNKNOWN, UNKNOWN, false, true, , Benq
BATAL30L62, UNKNOWN, UNKNOWN, false, true, , Benq
BATAL50L91, UNKNOWN, UNKNOWN, false, true, , Benq
BATAT1028, UNKNOWN, UNKNOWN, false, true, , Benq
BATAW20L61, UNKNOWN, UNKNOWN, false, true, , Benq
BATBJ40L21, UNKNOWN, UNKNOWN, false, true, , Kohjinsha
BATBJA0L21, UNKNOWN, UNKNOWN, false, true, , Acer
BATBJB0L11, UNKNOWN, UNKNOWN, false, true, , Gateway
BATBL10L62, UNKNOWN, UNKNOWN, false, true, , Benq
BATBLB3L61, UNKNOWN, UNKNOWN, false, false, , 
BATBLB3L62, UNKNOWN, UNKNOWN, false, true, , Benq
BATCL50L4, UNKNOWN, UNKNOWN, false, true, , Acer
BATCL50L4_BATCL50L4_BATCL50L4, UNKNOWN, UNKNOWN, false, false, , 
BATCL80L9, UNKNOWN, UNKNOWN, false, false, , 
BATDAT20, UNKNOWN, UNKNOWN, false, true, , Lenovo
BATEDX20L4, UNKNOWN, UNKNOWN, false, true, , Motion
BATEDX20L8, UNKNOWN, UNKNOWN, false, true, , Motion
BATEL80L6, CUSTOM, CUSTOM, false, true, , Dell
BATEL80L6_BATEL80L6, UNKNOWN, UNKNOWN, false, false, , 
BATEL80L9, CUSTOM, CUSTOM, false, true, , Compal
BATFT10L61, CUSTOM, CUSTOM, false, true, , Dell
BATHL90L6, UNKNOWN, UNKNOWN, false, true, , Dell
BATPVX00L4, UNKNOWN, UNKNOWN, false, true, , Motion
BATRNFSV12_3100, CUSTOM, CUSTOM, false, true, , Cyberpower
BATTA175, UNKNOWN, UNKNOWN, false, true, , Avaya
BATTERY_EZ, UNKNOWN, UNKNOWN, false, true, , Other
BATTU00L41, CUSTOM, RECTANGLE, false, true, , Benq
BATTU00L42, CUSTOM, RECTANGLE, false, true, , Benq
BATTU00L44, UNKNOWN, UNKNOWN, false, true, , Benq
BATTU00L81, UNKNOWN, UNKNOWN, false, false, , 
BATTV00L6, UNKNOWN, UNKNOWN, false, true, , Dell
BATZSX01L4, UNKNOWN, UNKNOWN, false, true, , Xplore
BAT_1010, UNKNOWN, UNKNOWN, false, true, , Acer
BAT_1011, UNKNOWN, UNKNOWN, false, false, , 
BAT_1S3P, UNKNOWN, UNKNOWN, false, false, , 
BAT_2S1P_1, UNKNOWN, UNKNOWN, false, false, , 
BAT_2S1P_2, UNKNOWN, UNKNOWN, false, true, , Dell
BAT_2X3S3P, UNKNOWN, UNKNOWN, false, true, , Ibm
BAT_3S1P, UNKNOWN, UNKNOWN, false, true, , Dell
BAT_4094, UNKNOWN, UNKNOWN, false, true, , Clevo
BAT_711, UNKNOWN, UNKNOWN, false, true, , Acer
BAT_712, UNKNOWN, UNKNOWN, false, true, , Acer
BAT_715, UNKNOWN, UNKNOWN, false, true, , Acer
BAT_LT_2S2P3800, CUSTOM, FAT, false, true, , Iei
BAT_P71, UNKNOWN, UNKNOWN, false, true, , Fujitsu
BBLD3372D8, UNKNOWN, UNKNOWN, false, true, , Lenovo
BBQJBLT1312P, UNKNOWN, UNKNOWN, false, true, , Benq
BC03XL, UNKNOWN, UNKNOWN, false, true, , Hp
BC427, UNKNOWN, UNKNOWN, false, false, , 
BC_1S, UNKNOWN, UNKNOWN, false, true, , Nokia
BC_3S, UNKNOWN, UNKNOWN, false, true, , Nokia
BE04XL, UNKNOWN, UNKNOWN, false, true, , Hp
BELL_EASYNOTE_EN69BMP, UNKNOWN, UNKNOWN, false, true, , Packard_bell
BELL_EASYNOTE_LE69KB, UNKNOWN, UNKNOWN, false, true, , Packard_bell
BELL_EASYNOTE_ME69BMP, CUSTOM, CUSTOM, false, true, , Packard_bell
BELL_EASYNOTE_ML61, UNKNOWN, UNKNOWN, false, true, , Packard_bell
BELL_EASYNOTE_SL35, CUSTOM, UNKNOWN, false, false, , 
BELL_EASYNOTE_ST85, UNKNOWN, UNKNOWN, false, false, , 
BELL_EUP_P1_4_24, CUSTOM, CUSTOM, false, false, , 
BELL_EUP_P2_4_24, CUSTOM, UNKNOWN, false, false, , 
BETTY, UNKNOWN, UNKNOWN, false, true, , Razer
BETTY4, UNKNOWN, UNKNOWN, false, false, , 
BF04XL, CUSTOM, UNKNOWN, false, true, , Hp
BG06XL, UNKNOWN, UNKNOWN, false, true, , Hp
BHAMB403_6BK, UNKNOWN, UNKNOWN, false, true, , Hasee
BI03XL, UNKNOWN, UNKNOWN, false, true, , Hp
BINKIE_29LE, UNKNOWN, UNKNOWN, false, true, , Hp
BJ_EC20001AA, UNKNOWN, UNKNOWN, false, true, , Panasonic
BK03XL, CUSTOM, CUSTOM, false, true, , Hp
BL04056XL, UNKNOWN, UNKNOWN, false, true, , Hp
BL06XL, CUSTOM, CUSTOM, false, true, , Hp
BL101, UNKNOWN, UNKNOWN, false, true, , Other
BL201, UNKNOWN, UNKNOWN, false, true, , Jettbook
BL212, UNKNOWN, UNKNOWN, false, false, , 
BLADE_17_3_RZ09, PIN_8, RECTANGLE, false, false, , 
BLADE_17_3_RZ09_0071, CUSTOM, CUSTOM, false, true, , Razer
BLADE_2016, UNKNOWN, UNKNOWN, false, true, , Razer
BLADE_PRO_17, CUSTOM, CUSTOM, false, true, , Razer
BLADE_PRO_2017_UHD, UNKNOWN, UNKNOWN, false, false, , 
BLADE_RC81, UNKNOWN, UNKNOWN, false, false, , 
BLADE_RC81_0112, UNKNOWN, UNKNOWN, false, true, , Simplo
BLADE_STEALTH, CUSTOM, CUSTOM, false, false, , 
BLADE_STEALTH_2016, UNKNOWN, UNKNOWN, false, true, , Razer
BLADE_STEALTH_2017, UNKNOWN, UNKNOWN, false, true, , Razer
BLADE_STEALTH_I7_1065G7_IRIS_PLUS, UNKNOWN, UNKNOWN, false, true, , Razer
BLUETOOTH_SPEAKER, UNKNOWN, UNKNOWN, false, false, , 
BL_M02, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T1, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T10, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T12, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T13, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T14, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T17, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T20, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T31, UNKNOWN, UNKNOWN, false, true, , Lg
BL_T9, UNKNOWN, UNKNOWN, false, true, , Lg
BM04056XL, CUSTOM, CUSTOM, false, false, , 
BM04XL, CUSTOM, CUSTOM, false, true, , Hp
BM60, UNKNOWN, UNKNOWN, false, true, , Xiaomi
BM61, UNKNOWN, UNKNOWN, false, true, , Xiaomi
BMS06, UNKNOWN, UNKNOWN, false, true, , Msi
BN03XL, UNKNOWN, UNKNOWN, false, true, , Hp
BN80, UNKNOWN, UNKNOWN, false, true, , Xiaomi
BO03XL, UNKNOWN, UNKNOWN, false, false, , 
BP, UNKNOWN, UNKNOWN, false, false, , 
BP02XL, CUSTOM, CUSTOM, false, true, , Hp
BP153S2P2200, UNKNOWN, UNKNOWN, false, true, , Hcl
BP1S1P4240L_2ND, UNKNOWN, UNKNOWN, false, true, , Getak
BP1S2P3800_L, PIN_4, RECTANGLE, false, true, , Getak
BP292P2100S, UNKNOWN, UNKNOWN, false, false, , 
BP2Q, CUSTOM, CUSTOM, false, false, , 
BP2Q_4, UNKNOWN, UNKNOWN, false, false, , 
BP2Q_4_24, UNKNOWN, UNKNOWN, false, true, , Benq
BP2S2P2100S, CUSTOM, UNKNOWN, false, false, , 
BP353P2200, UNKNOWN, UNKNOWN, false, true, , Mitac
BP3S1P2100, UNKNOWN, UNKNOWN, false, true, , Getak
BP3S1P2100_S, UNKNOWN, UNKNOWN, false, false, , 
BP3S1P2160, UNKNOWN, UNKNOWN, false, true, , Getak
BP3S1P2290, UNKNOWN, UNKNOWN, false, true, , Getak
BP3S2P2100_S, UNKNOWN, UNKNOWN, false, false, , 
BP3S3P2150, UNKNOWN, UNKNOWN, false, false, , 
BP3S3P2900, UNKNOWN, UNKNOWN, false, true, , Getak
BP3S3P2900(P), UNKNOWN, UNKNOWN, false, true, , Getak
BP3S3P3450P_01, UNKNOWN, UNKNOWN, false, false, , 
BP4S1P2100S, UNKNOWN, UNKNOWN, false, true, , Getak
BP4S1P2100_S, UNKNOWN, UNKNOWN, false, false, , 
BP4S2P2900_P, UNKNOWN, UNKNOWN, false, false, , 
BPS229, UNKNOWN, UNKNOWN, false, false, , 
BPS34, CUSTOM, CUSTOM, false, false, , 
BP_15033, UNKNOWN, UNKNOWN, false, false, , 
BP_15033_22, UNKNOWN, UNKNOWN, false, true, , Hasee
BP_16G1_32_2200_S, CUSTOM, CUSTOM, false, true, , Msi
BP_8050(P), UNKNOWN, UNKNOWN, false, true, , Mitac
BP_GOLF2, CUSTOM, UNKNOWN, false, true, , Acer
BP_KI, UNKNOWN, UNKNOWN, false, false, , 
BP_KI_41, UNKNOWN, UNKNOWN, false, false, , 
BP_KI_41_4240, UNKNOWN, UNKNOWN, false, true, , Msi
BP_LP2900_33_01PI，BP_LC2600_33_01SI, UNKNOWN, UNKNOWN, false, false, , 
BP_LP2900，BP_LC2600, UNKNOWN, UNKNOWN, false, true, , Getak
BP_MCALLAN_31, PIN_12, SQUARE, false, false, , 
BP_NF11, UNKNOWN, UNKNOWN, false, false, , 
BP_NF11_32, UNKNOWN, UNKNOWN, false, true, , Sharp
BP_S410_2ND_32_2040_S, CUSTOM, CUSTOM, false, true, , Getak
BP_S410_MAIN_32_2040_S, CUSTOM, CUSTOM, false, false, , 
BQ902AA, UNKNOWN, UNKNOWN, false, true, , Hp
BQ902AA_BQ902AA, UNKNOWN, UNKNOWN, false, false, , 
BR04XL, CUSTOM, CUSTOM, false, true, , Hp
BSN03372D8, UNKNOWN, UNKNOWN, false, true, , Lenovo
BSN0485490, UNKNOWN, UNKNOWN, false, false, , 
BSNO3372D8, UNKNOWN, UNKNOWN, false, true, , Lenovo
BSNO3458D7, UNKNOWN, UNKNOWN, false, false, , 
BSNO3558E5, CUSTOM, CUSTOM, false, true, , Lenovo
BSNO427488_01，BSN0427488_01, UNKNOWN, UNKNOWN, false, false, , 
BT, CUSTOM, RECTANGLE, false, false, 53.0 x 28.0 x 2.0, 
BT01BA4C, UNKNOWN, UNKNOWN, false, true, , Getak
BT04, CUSTOM, CUSTOM, false, true, , Hp
BT04XL, CUSTOM, CUSTOM, false, true, , Hp
BT3103_B, UNKNOWN, UNKNOWN, false, true, , Asus
BT3105_B, CUSTOM, CUSTOM, false, true, , Msi
BT810ABA, UNKNOWN, UNKNOWN, false, true, , Samsung
BTP, UNKNOWN, UNKNOWN, false, false, , 
BTP_1431, UNKNOWN, UNKNOWN, false, true, , Acer
BTP_52EW, UNKNOWN, UNKNOWN, false, true, , Acer
BTP_66EM, UNKNOWN, UNKNOWN, false, true, , Medion
BTP_66EM_BTP_66EM, UNKNOWN, UNKNOWN, false, false, , 
BTP_76BM, UNKNOWN, UNKNOWN, false, true, , Acer
BTP_76BM_BTP_76BM, UNKNOWN, UNKNOWN, false, false, , 
BTP_80W3, CUSTOM, CUSTOM, false, true, , Xplore
BTP_82M, UNKNOWN, UNKNOWN, false, true, , Hitachi
BTP_ASJ1, UNKNOWN, RECTANGLE, false, true, 49.6 x 25.0 x 6.0, Acer
BTP_B4K8, UNKNOWN, UNKNOWN, false, true, , Fujitsu
BTP_BVBM, UNKNOWN, RECTANGLE, false, true, 73.0 x 23.0 x 8.0, Medion
BTP_C7K8, UNKNOWN, UNKNOWN, false, true, , Fujitsu
BTP_CZMM, UNKNOWN, UNKNOWN, false, true, , Medion
BTP_D4BM, UNKNOWN, UNKNOWN, false, false, , 
BTP_D5BM, UNKNOWN, UNKNOWN, false, false, , 
BTP_D8BM, UNKNOWN, UNKNOWN, false, false, , 
BTP_DFBM, UNKNOWN, RECTANGLE, false, false, , 
BTP_DJK9, UNKNOWN, UNKNOWN, false, false, , 
BTP_DKYW, UNKNOWN, UNKNOWN, false, true, , Medion
BTP_DVBM, UNKNOWN, RECTANGLE, false, true, , Medion
BTT3504, UNKNOWN, UNKNOWN, false, false, , 
BTT3504_001, UNKNOWN, UNKNOWN, false, true, , Acer
BTV_DL09, UNKNOWN, UNKNOWN, false, true, , Huawei
BTYAVG1, UNKNOWN, UNKNOWN, false, true, , Dell
BTYGAL1, UNKNOWN, UNKNOWN, false, true, , Dell
BTYM6L, UNKNOWN, UNKNOWN, false, true, , Msi
BTYV0Y1, UNKNOWN, SQUARE, false, true, , Dell
BTYVOY1, UNKNOWN, UNKNOWN, false, true, , Dell
BTY_GS70, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_L72, UNKNOWN, UNKNOWN, false, true, , Targa
BTY_L74, UNKNOWN, UNKNOWN, false, false, , 
BTY_L75, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_L76, PIN_10, CUSTOM, false, true, , Msi
BTY_L77, CUSTOM, CUSTOM, false, true, , Msi
BTY_L78, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_L781, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_L79, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_M46, UNKNOWN, UNKNOWN, false, false, , 
BTY_M47, PIN_12, RECTANGLE, false, true, , Msi
BTY_M48, UNKNOWN, UNKNOWN, false, true, , Mechrevo
BTY_M52, CUSTOM, CUSTOM, false, true, , Msi
BTY_M61, CUSTOM, CUSTOM, false, false, , 
BTY_M66, CUSTOM, CUSTOM, false, true, , Msi
BTY_M69, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_M6D, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_M6E, CUSTOM, CUSTOM, false, true, , Msi
BTY_M6F, CUSTOM, CUSTOM, false, true, , Msi
BTY_M6G, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_M6H, UNKNOWN, UNKNOWN, false, false, , 
BTY_M6J, CUSTOM, CUSTOM, false, true, , Msi
BTY_S14, UNKNOWN, UNKNOWN, false, false, , 
BTY_S15, UNKNOWN, UNKNOWN, false, false, , 
BTY_S16, UNKNOWN, UNKNOWN, false, false, , 
BTY_S17, UNKNOWN, UNKNOWN, false, false, , 
BTY_S1B, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_S1C, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_S1E, UNKNOWN, UNKNOWN, false, false, , 
BTY_S1F, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_S1G, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_S1J, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_S31, UNKNOWN, UNKNOWN, false, true, , Msi
BTY_S38, UNKNOWN, UNKNOWN, false, true, , Msi
BT_00303, UNKNOWN, RECTANGLE, false, false, 150.0 x 5.0 x 5.0, 
BT_00303_005, CUSTOM, CUSTOM, false, true, , Acer
BT_00303_024, UNKNOWN, RECTANGLE, false, true, 150.0 x 5.0 x 5.0, Asus
BT_00403, UNKNOWN, UNKNOWN, false, false, , 
BT_00403_008, UNKNOWN, UNKNOWN, false, true, , Acer
BT_00603, UNKNOWN, UNKNOWN, false, false, , 
BT_00603_029, CUSTOM, CUSTOM, false, true, , Acer
BT_00603_029_BT, UNKNOWN, UNKNOWN, false, false, , 
BT_00603_111, UNKNOWN, UNKNOWN, false, true, , Acer
BT_00604, UNKNOWN, RECTANGLE, false, false, 43.3 x 20.9 x 8.0, 
